ID,MenuItemID,OrderID
14057,3,4687
14058,3,4687
14059,4,4688
14060,1,4688
14061,3,4688
14062,4,4688
14063,3,4688
14064,5,4689
14065,3,4689
14066,1,4689
14067,1,4689
14068,5,4689
14069,5,4690
14070,3,4690
14071,1,4691
14072,4,4691
14073,4,4692
14074,3,4693
14075,4,4694
14076,3,4694
14077,1,4694
14078,4,4694
14079,5,4695
14080,1,4695
14081,4,4695
14082,5,4695
14083,5,4695
14084,4,4696
14085,5,4697
14086,4,4697
14087,5,4697
14088,1,4697
14089,2,4697
14090,3,4698
14091,1,4699
14092,1,4699
14093,4,4699
14094,3,4699
14095,4,4700
14096,5,4700
14097,4,4700
14098,1,4701
14099,3,4701
14100,5,4701
14101,5,4701
14102,1,4701
14103,4,4702
14104,2,4702
14105,3,4702
14106,5,4702
14107,3,4702
14108,3,4703
14109,5,4703
14110,5,4704
14111,4,4704
14112,2,4704
14113,5,4705
14114,2,4705
14115,2,4705
14116,3,4705
14117,2,4705
14118,3,4706
14119,2,4706
14120,5,4706
14121,2,4706
14122,4,4706
14123,2,4707
14124,2,4707
14125,3,4707
14126,3,4707
14127,1,4708
14128,3,4708
14129,1,4708
14130,1,4708
14131,2,4708
14132,5,4709
14133,3,4709
14134,1,4710
14135,2,4710
14136,1,4710
14137,4,4710
14138,5,4711
14139,5,4711
14140,1,4712
14141,3,4712
14142,5,4712
14143,3,4712
14144,2,4713
14145,5,4713
14146,3,4713
14147,3,4714
14148,5,4715
14149,5,4716
14150,1,4716
14151,5,4717
14152,4,4717
14153,2,4717
14154,3,4717
14155,3,4717
14156,5,4718
14157,1,4718
14158,5,4718
14159,1,4719
14160,3,4719
14161,3,4719
14162,2,4720
14163,2,4720
14164,1,4720
14165,2,4720
14166,2,4721
14167,2,4721
14168,4,4721
14169,4,4721
14170,5,4722
14171,4,4722
14172,2,4722
14173,4,4722
14174,3,4722
14175,4,4723
14176,1,4723
14177,4,4723
14178,3,4723
14179,4,4724
14180,2,4724
14181,5,4725
14182,2,4725
14183,4,4725
14184,1,4725
14185,2,4726
14186,2,4726
14187,4,4726
14188,5,4726
14189,3,4726
14190,4,4727
14191,5,4727
14192,1,4727
14193,3,4727
14194,2,4727
14195,1,4728
14196,2,4728
14197,5,4728
14198,4,4728
14199,4,4728
14200,2,4729
14201,4,4729
14202,3,4729
14203,3,4730
14204,5,4731
14205,1,4732
14206,4,4732
14207,1,4732
14208,4,4732
14209,2,4732
14210,2,4733
14211,2,4734
14212,3,4734
14213,5,4735
14214,2,4735
14215,5,4735
14216,5,4735
14217,3,4736
14218,3,4737
14219,4,4737
14220,5,4738
14221,4,4738
14222,3,4738
14223,2,4738
14224,2,4739
14225,3,4739
14226,1,4739
14227,5,4739
14228,3,4739
14229,1,4740
14230,3,4740
14231,5,4740
14232,2,4740
14233,4,4741
14234,4,4741
14235,1,4742
14236,5,4743
14237,1,4744
14238,4,4744
14239,4,4744
14240,3,4745
14241,5,4746
14242,3,4747
14243,3,4747
14244,5,4747
14245,5,4747
14246,3,4748
14247,1,4748
14248,4,4748
14249,5,4748
14250,4,4748
14251,1,4749
14252,1,4749
14253,2,4749
14254,4,4749
14255,2,4750
14256,2,4750
14257,1,4750
14258,5,4750
14259,3,4750
14260,3,4751
14261,5,4751
14262,4,4752
14263,4,4752
14264,5,4752
14265,4,4752
14266,1,4753
14267,2,4753
14268,1,4753
14269,2,4753
14270,2,4753
14271,3,4754
14272,1,4754
14273,2,4754
14274,4,4754
14275,1,4754
14276,2,4755
14277,5,4755
14278,4,4756
14279,4,4756
14280,2,4756
14281,5,4756
14282,4,4756
14283,1,4757
14284,3,4757
14285,1,4757
14286,3,4757
14287,1,4758
14288,2,4758
14289,3,4758
14290,5,4758
14291,3,4759
14292,4,4759
14293,5,4760
14294,5,4760
14295,2,4760
14296,3,4760
14297,4,4760
14298,5,4761
14299,2,4761
14300,2,4762
14301,1,4762
14302,2,4762
14303,4,4762
14304,5,4763
14305,3,4763
14306,4,4764
14307,1,4764
14308,4,4764
14309,1,4765
14310,2,4765
14311,4,4765
14312,2,4765
14313,5,4766
14314,5,4766
14315,2,4766
14316,2,4766
14317,1,4766
14318,5,4767
14319,2,4767
14320,1,4767
14321,5,4767
14322,5,4768
14323,3,4769
14324,2,4769
14325,5,4769
14326,4,4769
14327,5,4769
14328,3,4770
14329,5,4770
14330,4,4770
14331,3,4770
14332,5,4771
14333,4,4772
14334,1,4772
14335,5,4773
14336,5,4773
14337,5,4773
14338,2,4774
14339,4,4775
14340,1,4775
14341,1,4775
14342,4,4775
14343,3,4776
14344,5,4777
14345,3,4777
14346,5,4777
14347,1,4778
14348,2,4779
14349,3,4780
14350,5,4780
14351,1,4780
14352,4,4780
14353,3,4780
14354,5,4781
14355,3,4781
14356,4,4781
14357,3,4781
14358,3,4782
14359,5,4782
14360,1,4783
14361,1,4783
14362,2,4783
14363,2,4783
14364,1,4784
14365,4,4785
14366,3,4785
14367,4,4785
14368,1,4786
14369,2,4787
14370,1,4787
14371,1,4788
14372,3,4789
14373,3,4789
14374,4,4789
14375,2,4790
14376,2,4790
14377,4,4791
14378,3,4791
14379,2,4791
14380,2,4791
14381,3,4791
14382,3,4792
14383,1,4793
14384,1,4793
14385,1,4793
14386,5,4793
14387,2,4793
14388,5,4794
14389,5,4794
14390,2,4794
14391,2,4794
14392,2,4795
14393,3,4796
14394,3,4796
14395,1,4796
14396,2,4797
14397,2,4797
14398,5,4797
14399,4,4797
14400,5,4798
14401,3,4798
14402,1,4799
14403,5,4799
14404,3,4799
14405,1,4799
14406,3,4800
14407,4,4800
14408,1,4800
14409,4,4801
14410,3,4802
14411,5,4802
14412,5,4802
14413,3,4802
14414,3,4803
14415,2,4803
14416,1,4803
14417,3,4803
14418,3,4804
14419,3,4804
14420,3,4805
14421,2,4805
14422,4,4805
14423,1,4806
14424,3,4806
14425,3,4806
14426,2,4806
14427,5,4807
14428,1,4807
14429,3,4807
14430,5,4807
14431,1,4808
14432,5,4809
14433,1,4809
14434,1,4809
14435,3,4809
14436,2,4809
14437,3,4810
14438,5,4810
14439,1,4811
14440,4,4811
14441,2,4811
14442,4,4812
14443,5,4812
14444,5,4813
14445,4,4813
14446,5,4813
14447,1,4814
14448,1,4814
14449,5,4814
14450,3,4814
14451,5,4815
14452,1,4815
14453,5,4815
14454,2,4815
14455,4,4816
14456,3,4816
14457,1,4816
14458,3,4817
14459,1,4817
14460,1,4817
14461,1,4818
14462,5,4818
14463,1,4818
14464,3,4819
14465,4,4819
14466,2,4819
14467,2,4819
14468,3,4819
14469,4,4820
14470,5,4821
14471,5,4821
14472,1,4822
14473,1,4822
14474,2,4822
14475,5,4823
14476,1,4824
14477,2,4824
14478,3,4824
14479,3,4824
14480,2,4825
14481,2,4825
14482,2,4825
14483,1,4826
14484,3,4826
14485,1,4826
14486,2,4826
14487,5,4826
14488,2,4827
14489,3,4827
14490,1,4827
14491,3,4827
14492,5,4828
14493,3,4829
14494,3,4829
14495,2,4829
14496,2,4829
14497,2,4830
14498,3,4831
14499,1,4831
14500,5,4831
14501,2,4831
14502,2,4831
14503,4,4832
14504,2,4833
14505,2,4833
14506,1,4833
14507,4,4834
14508,5,4835
14509,5,4835
14510,5,4835
14511,3,4836
14512,2,4836
14513,3,4836
14514,1,4836
14515,1,4836
14516,1,4837
14517,4,4837
14518,4,4837
14519,3,4838
14520,4,4839
14521,2,4839
14522,3,4839
14523,3,4839
14524,3,4839
14525,3,4840
14526,4,4840
14527,3,4840
14528,3,4840
14529,3,4840
14530,5,4841
14531,1,4841
14532,1,4841
14533,2,4841
14534,3,4842
14535,2,4842
14536,3,4842
14537,1,4842
14538,4,4842
14539,2,4843
14540,5,4843
14541,1,4843
14542,5,4843
14543,4,4844
14544,4,4844
14545,3,4845
14546,2,4845
14547,3,4845
14548,2,4846
14549,3,4846
14550,4,4846
14551,1,4846
14552,3,4847
14553,1,4848
14554,5,4848
14555,3,4848
14556,4,4848
14557,3,4849
14558,3,4849
14559,5,4849
14560,2,4849
14561,3,4849
14562,4,4850
14563,2,4850
14564,2,4850
14565,5,4851
14566,1,4851
14567,1,4851
14568,3,4852
14569,1,4852
14570,3,4853
14571,3,4853
14572,3,4853
14573,1,4854
14574,3,4855
14575,4,4856
14576,5,4856
14577,4,4857
14578,1,4857
14579,3,4857
14580,2,4858
14581,2,4858
14582,3,4858
14583,1,4858
14584,1,4859
14585,1,4859
14586,3,4859
14587,5,4859
14588,4,4859
14589,5,4860
14590,5,4861
14591,4,4861
14592,4,4862
14593,5,4862
14594,1,4862
14595,1,4863
14596,5,4863
14597,2,4864
14598,2,4865
14599,2,4865
14600,1,4866
14601,4,4866
14602,5,4866
14603,4,4866
14604,1,4866
14605,4,4867
14606,1,4867
14607,5,4867
14608,4,4868
14609,3,4868
14610,5,4868
14611,4,4869
14612,4,4870
14613,3,4871
14614,5,4871
14615,1,4871
14616,4,4872
14617,3,4872
14618,4,4872
14619,3,4872
14620,1,4872
14621,3,4873
14622,4,4873
14623,4,4874
14624,1,4874
14625,1,4875
14626,2,4876
14627,3,4877
14628,2,4877
14629,5,4877
14630,2,4877
14631,3,4878
14632,2,4879
14633,3,4879
14634,4,4879
14635,5,4879
14636,3,4880
14637,4,4880
14638,1,4881
14639,3,4882
14640,3,4883
14641,2,4883
14642,2,4884
14643,1,4884
14644,3,4884
14645,5,4884
14646,1,4885
14647,2,4886
14648,5,4886
14649,1,4886
14650,3,4886
14651,4,4886
14652,1,4887
14653,4,4888
14654,5,4888
14655,1,4888
14656,3,4888
14657,1,4889
14658,1,4889
14659,2,4889
14660,2,4889
14661,1,4889
14662,4,4890
14663,1,4890
14664,4,4890
14665,1,4891
14666,1,4892
14667,2,4893
14668,1,4893
14669,5,4893
14670,5,4893
14671,5,4893
14672,2,4894
14673,4,4894
14674,3,4894
14675,3,4894
14676,5,4894
14677,3,4895
14678,2,4896
14679,4,4896
14680,4,4896
14681,5,4896
14682,2,4896
14683,4,4897
14684,5,4897
14685,3,4897
14686,3,4897
14687,3,4898
14688,4,4898
14689,5,4898
14690,5,4898
14691,5,4898
14692,3,4899
14693,1,4899
14694,1,4899
14695,4,4899
14696,1,4899
14697,2,4900
14698,2,4900
14699,1,4901
14700,2,4901
14701,3,4901
14702,3,4901
14703,3,4901
14704,4,4902
14705,1,4903
14706,4,4903
14707,3,4904
14708,4,4904
14709,1,4904
14710,2,4904
14711,5,4904
14712,3,4905
14713,5,4906
14714,1,4906
14715,1,4906
14716,5,4906
14717,4,4907
14718,1,4907
14719,4,4907
14720,4,4907
14721,4,4908
14722,1,4908
14723,3,4908
14724,4,4908
14725,2,4908
14726,3,4909
14727,4,4909
14728,2,4909
14729,4,4909
14730,1,4909
14731,2,4910
14732,1,4911
14733,2,4912
14734,5,4912
14735,3,4912
14736,3,4912
14737,5,4912
14738,1,4913
14739,4,4913
14740,1,4913
14741,4,4913
14742,1,4914
14743,5,4914
14744,2,4914
14745,3,4915
14746,4,4916
14747,5,4916
14748,3,4917
14749,3,4917
14750,2,4917
14751,1,4918
14752,1,4918
14753,5,4918
14754,4,4918
14755,2,4919
14756,3,4919
14757,2,4919
14758,2,4919
14759,5,4920
14760,4,4920
14761,5,4920
14762,2,4921
14763,2,4921
14764,4,4921
14765,5,4921
14766,3,4921
14767,1,4922
14768,5,4922
14769,4,4922
14770,5,4922
14771,4,4922
14772,4,4923
14773,1,4923
14774,5,4924
14775,3,4924
14776,2,4924
14777,3,4924
14778,5,4925
14779,1,4925
14780,2,4925
14781,5,4925
14782,4,4925
14783,2,4926
14784,3,4926
14785,2,4927
14786,4,4927
14787,2,4928
14788,4,4928
14789,2,4928
14790,3,4929
14791,4,4929
14792,1,4930
14793,2,4930
14794,5,4930
14795,3,4930
14796,1,4931
14797,5,4931
14798,3,4931
14799,5,4932
14800,3,4932
14801,3,4932
14802,5,4932
14803,4,4932
14804,4,4933
14805,4,4933
14806,2,4933
14807,2,4933
14808,2,4934
14809,3,4934
14810,3,4935
14811,1,4936
14812,2,4936
14813,2,4936
14814,2,4936
14815,1,4937
14816,3,4937
14817,1,4937
14818,3,4937
14819,2,4937
14820,1,4938
14821,4,4938
14822,1,4939
14823,3,4939
14824,2,4939
14825,1,4939
14826,5,4940
14827,5,4941
14828,5,4941
14829,3,4941
14830,4,4942
14831,2,4942
14832,3,4942
14833,1,4942
14834,1,4943
14835,4,4944
14836,3,4944
14837,5,4944
14838,1,4945
14839,2,4945
14840,5,4945
14841,2,4946
14842,2,4946
14843,3,4946
14844,2,4947
14845,4,4948
14846,2,4949
14847,5,4949
14848,4,4949
14849,4,4950
14850,5,4950
14851,5,4950
14852,1,4951
14853,4,4951
14854,4,4951
14855,2,4951
14856,1,4952
14857,3,4952
14858,1,4952
14859,3,4952
14860,3,4953
14861,4,4953
14862,5,4953
14863,1,4953
14864,1,4954
14865,5,4954
14866,5,4954
14867,3,4955
14868,3,4956
14869,1,4956
14870,4,4956
14871,1,4956
14872,3,4957
14873,4,4957
14874,1,4957
14875,4,4957
14876,4,4957
14877,5,4958
14878,1,4958
14879,4,4958
14880,1,4958
14881,4,4958
14882,1,4959
14883,4,4959
14884,3,4960
14885,4,4961
14886,5,4961
14887,5,4961
14888,4,4961
14889,1,4961
14890,5,4962
14891,2,4962
14892,3,4962
14893,1,4963
14894,3,4964
14895,3,4964
14896,5,4964
14897,2,4965
14898,5,4966
14899,4,4966
14900,5,4966
14901,5,4966
14902,3,4967
14903,4,4967
14904,4,4967
14905,2,4968
14906,5,4968
14907,3,4969
14908,4,4969
14909,1,4970
14910,5,4970
14911,4,4970
14912,2,4971
14913,4,4971
14914,2,4971
14915,3,4971
14916,5,4972
14917,1,4972
14918,5,4972
14919,2,4973
14920,2,4973
14921,1,4974
14922,1,4974
14923,3,4975
14924,3,4975
14925,5,4975
14926,5,4975
14927,2,4975
14928,2,4976
14929,3,4976
14930,3,4976
14931,5,4976
14932,4,4976
14933,2,4977
14934,1,4977
14935,3,4977
14936,2,4977
14937,1,4977
14938,1,4978
14939,3,4979
14940,1,4979
14941,3,4979
14942,1,4979
14943,1,4980
14944,1,4980
14945,1,4980
14946,2,4981
14947,4,4981
14948,2,4981
14949,3,4981
14950,2,4981
14951,2,4982
14952,1,4982
14953,5,4983
14954,4,4983
14955,1,4983
14956,4,4983
14957,2,4984
14958,5,4984
14959,4,4984
14960,3,4985
14961,1,4985
14962,3,4985
14963,1,4985
14964,5,4986
14965,2,4986
14966,3,4986
14967,3,4986
14968,3,4986
14969,2,4987
14970,2,4987
14971,4,4987
14972,2,4987
14973,1,4987
14974,1,4988
14975,2,4989
14976,1,4989
14977,3,4989
14978,5,4989
14979,4,4989
14980,1,4990
14981,4,4990
14982,4,4990
14983,1,4990
14984,2,4991
14985,4,4991
14986,5,4991
14987,2,4991
14988,3,4992
14989,4,4992
14990,2,4992
14991,2,4992
14992,1,4992
14993,1,4993
14994,1,4994
14995,1,4994
14996,5,4994
14997,1,4995
14998,2,4995
14999,3,4995
15000,5,4995
15001,2,4995
15002,1,4996
15003,5,4996
15004,2,4996
15005,5,4997
15006,1,4997
15007,3,4998
15008,2,4998
15009,4,4999
15010,3,4999
15011,1,5000
15012,1,5000
15013,2,5000
15014,3,5001
15015,3,5001
15016,5,5001
15017,3,5001
15018,5,5001
15019,2,5002
15020,5,5002
15021,1,5002
15022,4,5002
15023,3,5003
15024,2,5004
15025,2,5004
15026,1,5004
15027,1,5005
15028,3,5005
15029,4,5005
15030,2,5006
15031,5,5007
15032,4,5008
15033,5,5008
15034,5,5008
15035,2,5008
15036,5,5009
15037,3,5009
15038,4,5009
15039,4,5010
15040,1,5010
15041,2,5011
15042,5,5011
15043,1,5011
15044,3,5011
15045,1,5012
15046,2,5013
15047,1,5013
15048,1,5014
15049,1,5015
15050,3,5015
15051,3,5016
15052,4,5016
15053,4,5016
15054,2,5016
15055,1,5017
15056,2,5018
15057,2,5018
15058,2,5018
15059,2,5018
15060,3,5018
15061,1,5019
15062,3,5019
15063,4,5019
15064,2,5020
15065,4,5020
15066,5,5020
15067,1,5021
15068,3,5022
15069,2,5023
15070,1,5024
15071,4,5024
15072,4,5024
15073,4,5024
15074,5,5024
15075,4,5025
15076,1,5025
15077,4,5025
15078,5,5025
15079,4,5026
15080,4,5026
15081,1,5026
15082,2,5027
15083,3,5027
15084,4,5027
15085,2,5028
15086,1,5029
15087,2,5029
15088,2,5030
15089,5,5030
15090,2,5030
15091,3,5030
15092,2,5030
15093,3,5031
15094,3,5031
15095,5,5031
15096,3,5031
15097,1,5032
15098,4,5033
15099,2,5033
15100,5,5033
15101,5,5033
15102,3,5033
15103,1,5034
15104,2,5034
15105,1,5034
15106,1,5035
15107,2,5035
15108,5,5035
15109,1,5035
15110,2,5036
15111,2,5036
15112,1,5036
15113,1,5036
15114,3,5036
15115,1,5037
15116,3,5037
15117,3,5037
15118,3,5037
15119,4,5038
15120,2,5039
15121,1,5039
15122,4,5040
15123,4,5040
15124,1,5040
15125,1,5040
15126,4,5041
15127,4,5041
15128,3,5041
15129,2,5042
15130,1,5042
15131,2,5043
15132,5,5043
15133,3,5043
15134,5,5043
15135,2,5043
15136,5,5044
15137,1,5044
15138,2,5044
15139,4,5044
15140,5,5044
15141,5,5045
15142,4,5045
15143,2,5045
15144,3,5045
15145,2,5046
15146,2,5046
15147,5,5046
15148,4,5046
15149,4,5047
15150,3,5047
15151,5,5047
15152,3,5048
15153,3,5048
15154,1,5049
15155,2,5050
15156,5,5050
15157,3,5050
15158,5,5051
15159,2,5051
15160,1,5051
15161,2,5052
15162,1,5052
15163,3,5052
15164,1,5052
15165,3,5053
15166,3,5053
15167,2,5053
15168,2,5054
15169,3,5055
15170,1,5055
15171,1,5055
15172,5,5055
15173,3,5055
15174,5,5056
15175,1,5056
15176,1,5056
15177,1,5056
15178,2,5056
15179,4,5057
15180,3,5057
15181,1,5058
15182,2,5058
15183,4,5059
15184,1,5059
15185,5,5059
15186,1,5060
15187,1,5060
15188,2,5061
15189,4,5061
15190,3,5062
15191,2,5062
15192,5,5062
15193,5,5062
15194,5,5062
15195,3,5063
15196,5,5063
15197,5,5063
15198,4,5063
15199,5,5063
15200,4,5064
15201,1,5064
15202,5,5064
15203,2,5064
15204,3,5064
15205,1,5065
15206,5,5066
15207,1,5066
15208,5,5066
15209,2,5067
15210,1,5068
15211,3,5068
15212,4,5068
15213,2,5068
15214,4,5068
15215,4,5069
15216,1,5069
15217,5,5069
15218,3,5069
15219,3,5069
15220,2,5070
15221,2,5070
15222,5,5070
15223,2,5070
15224,4,5071
15225,5,5072
15226,4,5072
15227,4,5072
15228,3,5072
15229,2,5073
15230,1,5073
15231,4,5073
15232,2,5073
15233,5,5074
15234,5,5074
15235,4,5074
15236,2,5075
15237,3,5075
15238,5,5075
15239,1,5075
15240,1,5076
15241,1,5076
15242,4,5076
15243,3,5076
15244,1,5077
15245,4,5077
15246,2,5077
15247,2,5078
15248,4,5078
15249,5,5078
15250,3,5078
15251,4,5079
15252,1,5080
15253,4,5080
15254,5,5080
15255,5,5080
15256,4,5081
15257,1,5081
15258,1,5082
15259,5,5082
15260,2,5082
15261,2,5082
15262,4,5083
15263,3,5083
15264,1,5083
15265,1,5083
15266,2,5084
15267,1,5084
15268,4,5084
15269,3,5084
15270,4,5084
15271,1,5085
15272,5,5085
15273,1,5085
15274,2,5085
15275,4,5086
15276,5,5086
15277,5,5086
15278,1,5086
15279,3,5086
15280,3,5087
15281,2,5087
15282,4,5087
15283,2,5088
15284,5,5088
15285,2,5088
15286,2,5088
15287,5,5089
15288,5,5089
15289,4,5089
15290,5,5089
15291,3,5090
15292,2,5090
15293,3,5090
15294,4,5090
15295,1,5090
15296,2,5091
15297,5,5091
15298,2,5092
15299,4,5092
15300,4,5092
15301,3,5092
15302,1,5092
15303,1,5093
15304,4,5093
15305,4,5094
15306,2,5094
15307,2,5094
15308,2,5094
15309,5,5095
15310,1,5095
15311,2,5095
15312,3,5095
15313,4,5095
15314,3,5096
15315,2,5096
15316,3,5097
15317,3,5097
15318,1,5097
15319,3,5097
15320,1,5098
15321,2,5098
15322,4,5099
15323,3,5099
15324,1,5100
15325,2,5100
15326,5,5100
15327,4,5100
15328,3,5100
15329,5,5101
15330,5,5101
15331,1,5101
15332,4,5101
15333,1,5102
15334,5,5102
15335,4,5103
15336,5,5103
15337,3,5103
15338,3,5104
15339,3,5104
15340,4,5104
15341,2,5104
15342,3,5104
15343,3,5105
15344,4,5106
15345,4,5107
15346,5,5108
15347,4,5108
15348,5,5108
15349,2,5108
15350,4,5108
15351,5,5109
15352,5,5109
15353,4,5109
15354,3,5110
15355,1,5110
15356,4,5110
15357,1,5110
15358,1,5110
15359,1,5111
15360,1,5111
15361,1,5111
15362,1,5111
15363,4,5112
15364,3,5113
15365,1,5113
15366,3,5113
15367,2,5113
15368,5,5114
15369,1,5115
15370,3,5115
15371,3,5116
15372,1,5116
15373,2,5117
15374,3,5117
15375,4,5117
15376,5,5117
15377,4,5117
15378,5,5118
15379,4,5118
15380,1,5118
15381,5,5119
15382,1,5119
15383,4,5119
15384,4,5119
15385,4,5120
15386,3,5120
15387,2,5120
15388,1,5120
15389,1,5120
15390,2,5121
15391,1,5122
15392,1,5122
15393,2,5123
15394,1,5123
15395,5,5123
15396,4,5123
15397,1,5123
15398,2,5124
15399,5,5124
15400,5,5125
15401,1,5125
15402,3,5125
15403,4,5125
15404,3,5125
15405,5,5126
15406,3,5126
15407,1,5126
15408,5,5127
15409,2,5127
15410,5,5128
15411,1,5129
15412,3,5130
15413,3,5130
15414,2,5130
15415,2,5130
15416,1,5131
15417,4,5132
15418,4,5132
15419,4,5132
15420,2,5133
15421,5,5133
15422,5,5134
15423,3,5134
15424,2,5135
15425,1,5135
15426,5,5135
15427,1,5135
15428,1,5136
15429,3,5136
15430,4,5137
15431,4,5138
15432,2,5138
15433,4,5139
15434,3,5139
15435,5,5140
15436,5,5140
15437,3,5140
15438,5,5140
15439,1,5141
15440,5,5141
15441,3,5141
15442,5,5142
15443,5,5143
15444,4,5143
15445,4,5143
15446,4,5143
15447,4,5144
15448,4,5144
15449,1,5144
15450,3,5144
15451,1,5144
15452,4,5145
15453,2,5145
15454,2,5145
15455,5,5145
15456,4,5146
15457,4,5146
15458,4,5146
15459,1,5147
15460,5,5147
15461,5,5147
15462,3,5147
15463,1,5147
15464,2,5148
15465,4,5148
15466,5,5148
15467,1,5149
15468,5,5150
15469,4,5151
15470,5,5151
15471,1,5152
15472,3,5152
15473,2,5152
15474,1,5152
15475,2,5152
15476,4,5153
15477,2,5153
15478,5,5153
15479,1,5153
15480,5,5154
15481,5,5154
15482,5,5154
15483,5,5155
15484,2,5156
15485,1,5157
15486,4,5157
15487,5,5158
15488,2,5158
15489,5,5159
15490,5,5159
15491,3,5159
15492,4,5160
15493,5,5160
15494,4,5161
15495,4,5162
15496,2,5162
15497,5,5162
15498,4,5162
15499,1,5162
15500,4,5163
15501,5,5163
15502,3,5163
15503,4,5163
15504,2,5163
15505,5,5164
15506,5,5164
15507,2,5164
15508,5,5164
15509,3,5164
15510,2,5165
15511,5,5165
15512,1,5165
15513,2,5165
15514,4,5166
15515,4,5166
15516,5,5166
15517,2,5167
15518,3,5167
15519,2,5167
15520,4,5167
15521,2,5168
15522,4,5168
15523,3,5168
15524,4,5168
15525,3,5168
15526,4,5169
15527,3,5169
15528,1,5169
15529,4,5170
15530,2,5171
15531,5,5171
15532,2,5171
15533,4,5171
15534,2,5172
15535,1,5172
15536,3,5172
15537,4,5172
15538,1,5172
15539,3,5173
15540,2,5173
15541,4,5173
15542,2,5173
15543,5,5174
15544,2,5174
15545,1,5174
15546,2,5174
15547,2,5174
15548,5,5175
15549,4,5175
15550,1,5176
15551,1,5176
15552,3,5176
15553,5,5177
15554,4,5177
15555,1,5177
15556,5,5177
15557,3,5177
15558,2,5178
15559,4,5178
15560,2,5178
15561,4,5179
15562,1,5179
15563,4,5179
15564,5,5180
15565,2,5180
15566,4,5181
15567,5,5182
15568,4,5182
15569,1,5182
15570,3,5182
15571,2,5183
15572,5,5183
15573,3,5183
15574,2,5184
15575,4,5184
15576,3,5184
15577,5,5184
15578,5,5184
15579,1,5185
15580,4,5186
15581,1,5186
15582,4,5186
15583,4,5186
15584,1,5187
15585,4,5188
15586,4,5188
15587,2,5188
15588,5,5189
15589,1,5189
15590,3,5189
15591,3,5190
15592,3,5190
15593,3,5190
15594,3,5191
15595,2,5191
15596,4,5191
15597,3,5191
15598,5,5192
15599,4,5193
15600,2,5193
15601,4,5193
15602,1,5194
15603,5,5194
15604,2,5194
15605,4,5195
15606,5,5195
15607,5,5196
15608,1,5196
15609,3,5196
15610,5,5196
15611,2,5196
15612,5,5197
15613,2,5197
15614,2,5197
15615,4,5198
15616,2,5198
15617,1,5199
15618,3,5199
15619,5,5199
15620,4,5199
15621,3,5199
15622,1,5200
15623,3,5200
15624,5,5201
15625,4,5201
15626,3,5201
15627,2,5202
15628,4,5202
15629,3,5202
15630,3,5202
15631,3,5202
15632,3,5203
15633,2,5203
15634,3,5203
15635,1,5204
15636,5,5204
15637,2,5205
15638,4,5206
15639,1,5207
15640,5,5207
15641,2,5207
15642,2,5207
15643,3,5207
15644,2,5208
15645,4,5208
15646,2,5209
15647,1,5209
15648,3,5209
15649,3,5209
15650,3,5210
15651,5,5210
15652,3,5211
15653,3,5211
15654,5,5211
15655,1,5211
15656,4,5212
15657,4,5213
15658,5,5214
15659,5,5214
15660,3,5215
15661,2,5216
15662,3,5217
15663,1,5217
15664,2,5217
15665,1,5218
15666,2,5218
15667,4,5218
15668,4,5219
15669,4,5219
15670,2,5219
15671,3,5219
15672,4,5219
15673,3,5220
15674,3,5221
15675,1,5221
15676,1,5222
15677,2,5223
15678,5,5223
15679,3,5224
15680,5,5224
15681,1,5225
15682,4,5225
15683,4,5225
15684,1,5226
15685,4,5227
15686,3,5227
15687,3,5227
15688,1,5228
15689,2,5228
15690,5,5228
15691,3,5228
15692,4,5228
15693,5,5229
15694,1,5230
15695,2,5231
15696,1,5231
15697,1,5231
15698,1,5231
15699,3,5232
15700,5,5233
15701,4,5233
15702,1,5234
15703,3,5234
15704,1,5234
15705,3,5235
15706,4,5235
15707,1,5235
15708,4,5236
15709,4,5236
15710,2,5236
15711,3,5237
15712,5,5237
15713,3,5237
15714,1,5238
15715,5,5238
15716,4,5238
15717,2,5239
15718,2,5239
15719,5,5239
15720,1,5239
15721,4,5239
15722,5,5240
15723,4,5240
15724,1,5240
15725,5,5241
15726,1,5241
15727,2,5242
15728,3,5243
15729,4,5244
15730,1,5244
15731,2,5244
15732,2,5245
15733,3,5245
15734,4,5245
15735,3,5245
15736,4,5245
15737,3,5246
15738,3,5247
15739,1,5247
15740,3,5247
15741,3,5248
15742,2,5248
15743,3,5248
15744,2,5249
15745,4,5249
15746,2,5249
15747,2,5249
15748,1,5250
15749,2,5250
15750,1,5250
15751,5,5251
15752,1,5251
15753,2,5251
15754,1,5251
15755,4,5251
15756,4,5252
15757,3,5252
15758,5,5253
15759,2,5254
15760,4,5255
15761,2,5255
15762,5,5255
15763,1,5255
15764,3,5256
15765,5,5256
15766,1,5256
15767,4,5257
15768,5,5257
15769,5,5257
15770,2,5258
15771,5,5258
15772,2,5258
15773,2,5258
15774,4,5259
15775,4,5259
15776,2,5259
15777,5,5260
15778,2,5260
15779,2,5260
15780,5,5260
15781,3,5261
15782,1,5262
15783,2,5263
15784,2,5263
15785,3,5263
15786,2,5264
15787,1,5265
15788,2,5265
15789,2,5265
15790,4,5266
15791,3,5266
15792,5,5266
15793,5,5267
15794,1,5267
15795,5,5267
15796,4,5267
15797,3,5267
15798,2,5268
15799,1,5268
15800,2,5269
15801,3,5269
15802,2,5269
15803,2,5269
15804,1,5269
